ibm_score
0.9879509999999999
0.6559809999999999
0.0
0.785524
0.463839
-0.738093
0.0
-0.738093
0.490863
-0.738093
0.8669969999999999
-0.738093
-0.738093
0.6112339999999999
0.45803000000000005
-0.738093
0.7112959999999999
-0.738093
0.0
-0.738093
0.273772
-0.738093
0.949471
-0.738093
-0.738093
0.7950079999999999
0.5897600000000001
-0.738093
0.470778
-0.738093
0.0
-0.738093
0.8053509999999999
-0.738093
0.513431
0.65544
0.9885729999999999
-0.738093
-0.738093
0.5318809999999999
-0.738093
0.7135800000000001
0.562288
-0.738093
0.0
-0.738093
0.43737499999999996
0.9581339999999999
-0.738093
-0.738093
0.526945
-0.738093
0.539347
-0.738093
0.7628159999999999
-0.738093
0.0
-0.738093
0.8019029999999999
0.8197289999999999
-0.738093
-0.738093
0.6258549999999999
-0.738093
0.678132
-0.738093
0.559572
-0.738093
0.0
0.9431700000000001
-0.738093
0.9366059999999999
-0.738093
-0.738093
0.623617
-0.738093
0.0
-0.738093
0.49664
-0.738093
0.7645449999999999
0.837132
-0.738093
0.45263000000000003
-0.738093
-0.738093
0.882469
0.0
-0.738093
0.46812699999999996
-0.738093
0.814267
0.5217539999999999
-0.738093
0.0
-0.738093
0.8225319999999999
-0.738093
-0.738093
0.599695
-0.738093
0.42306499999999997
0.9885729999999999
0.76439
-0.738093
-0.738093
0.985224
0.965167
0.9758519999999999
-0.738093
0.445194
0.8492879999999999
0.915434
0.876166
0.673964
0.70598
0.911226
0.8527429999999999
-0.53742
0.788095
0.802964
0.9457169999999999
-0.738093
0.476624
0.516475
0.621902
-0.7653479999999999
0.514354
0.8952800000000001
0.8759039999999999
0.7985
-0.738093
0.715505
0.611626
-0.738093
0.776021
0.0
0.692855
0.563668
0.507178
0.585602
0.608066
0.725285
0.891185
-0.469974
0.887759
-0.738093
0.549145
0.878622
0.9398449999999999
0.981687
-0.510637
0.751628
0.7382989999999999
-0.453038
0.8121659999999999
0.7866029999999999
-0.27191899999999997
0.565715
-0.738093
0.717108
-0.467597
0.744958
